center_2026_07_29_18_16_13_704.jpg,left_2026_07_29_18_16_13_704.jpg,right_2026_07_29_18_16_13_704.jpg,0.0,0.0,0.0,4.932315e-06
center_2026_07_29_18_16_13_772.jpg,left_2026_07_29_18_16_13_772.jpg,right_2026_07_29_18_16_13_772.jpg,0.0,0.0,0.0,2.042814e-05
center_2026_07_29_18_16_13_841.jpg,left_2026_07_29_18_16_13_841.jpg,right_2026_07_29_18_16_13_841.jpg,0.0,0.0,0.0,2.457274e-06
center_2026_07_29_18_16_13_909.jpg,left_2026_07_29_18_16_13_909.jpg,right_2026_07_29_18_16_13_909.jpg,0.0,0.0,0.0,8.058279e-06
center_2026_07_29_18_16_13_978.jpg,left_2026_07_29_18_16_13_978.jpg,right_2026_07_29_18_16_13_978.jpg,0.0,0.0,0.0,8.33855e-07
center_2026_07_29_18_16_14_047.jpg,left_2026_07_29_18_16_14_047.jpg,right_2026_07_29_18_16_14_047.jpg,0.0,0.1539993,0.0,0.07092378
center_2026_07_29_18_16_14_116.jpg,left_2026_07_29_18_16_14_116.jpg,right_2026_07_29_18_16_14_116.jpg,0.0,0.3417276,0.0,0.2521442
center_2026_07_29_18_16_14_184.jpg,left_2026_07_29_18_16_14_184.jpg,right_2026_07_29_18_16_14_184.jpg,0.0,0.5739708,0.0,0.6929203
center_2026_07_29_18_16_14_253.jpg,left_2026_07_29_18_16_14_253.jpg,right_2026_07_29_18_16_14_253.jpg,0.0,0.7592707,0.0,1.174981
center_2026_07_29_18_16_14_319.jpg,left_2026_07_29_18_16_14_319.jpg,right_2026_07_29_18_16_14_319.jpg,0.0,0.9338647,0.0,1.782511
center_2026_07_29_18_16_14_387.jpg,left_2026_07_29_18_16_14_387.jpg,right_2026_07_29_18_16_14_387.jpg,0.0,1.0,0.0,2.713747
center_2026_07_29_18_16_14_457.jpg,left_2026_07_29_18_16_14_457.jpg,right_2026_07_29_18_16_14_457.jpg,0.0,1.0,0.0,3.417946
center_2026_07_29_18_16_14_524.jpg,left_2026_07_29_18_16_14_524.jpg,right_2026_07_29_18_16_14_524.jpg,0.0,1.0,0.0,4.358446
center_2026_07_29_18_16_14_594.jpg,left_2026_07_29_18_16_14_594.jpg,right_2026_07_29_18_16_14_594.jpg,0.0,1.0,0.0,5.057075
center_2026_07_29_18_16_14_662.jpg,left_2026_07_29_18_16_14_662.jpg,right_2026_07_29_18_16_14_662.jpg,0.0,1.0,0.0,5.751718
center_2026_07_29_18_16_14_729.jpg,left_2026_07_29_18_16_14_729.jpg,right_2026_07_29_18_16_14_729.jpg,0.0,1.0,0.0,6.671636
center_2026_07_29_18_16_14_800.jpg,left_2026_07_29_18_16_14_800.jpg,right_2026_07_29_18_16_14_800.jpg,0.0,1.0,0.0,7.356876
center_2026_07_29_18_16_14_868.jpg,left_2026_07_29_18_16_14_868.jpg,right_2026_07_29_18_16_14_868.jpg,-0.2,1.0,0.0,8.254728
center_2026_07_29_18_16_14_935.jpg,left_2026_07_29_18_16_14_935.jpg,right_2026_07_29_18_16_14_935.jpg,-0.35,1.0,0.0,8.907461
center_2026_07_29_18_16_15_004.jpg,left_2026_07_29_18_16_15_004.jpg,right_2026_07_29_18_16_15_004.jpg,-0.5500001,1.0,0.0,9.747681
center_2026_07_29_18_16_15_071.jpg,left_2026_07_29_18_16_15_071.jpg,right_2026_07_29_18_16_15_071.jpg,-0.7,1.0,0.0,10.35268
center_2026_07_29_18_16_15_141.jpg,left_2026_07_29_18_16_15_141.jpg,right_2026_07_29_18_16_15_141.jpg,0.0,1.0,0.0,10.93326
center_2026_07_29_18_16_15_211.jpg,left_2026_07_29_18_16_15_211.jpg,right_2026_07_29_18_16_15_211.jpg,0.0,1.0,0.0,11.61348
center_2026_07_29_18_16_15_277.jpg,left_2026_07_29_18_16_15_277.jpg,right_2026_07_29_18_16_15_277.jpg,0.0,1.0,0.0,12.49058
center_2026_07_29_18_16_15_345.jpg,left_2026_07_29_18_16_15_345.jpg,right_2026_07_29_18_16_15_345.jpg,0.0,1.0,0.0,13.27085
center_2026_07_29_18_16_15_410.jpg,left_2026_07_29_18_16_15_410.jpg,right_2026_07_29_18_16_15_410.jpg,0.0,1.0,0.0,13.89877
center_2026_07_29_18_16_15_480.jpg,left_2026_07_29_18_16_15_480.jpg,right_2026_07_29_18_16_15_480.jpg,-0.15,1.0,0.0,14.62751
center_2026_07_29_18_16_15_549.jpg,left_2026_07_29_18_16_15_549.jpg,right_2026_07_29_18_16_15_549.jpg,-0.35,1.0,0.0,15.4012
center_2026_07_29_18_16_15_617.jpg,left_2026_07_29_18_16_15_617.jpg,right_2026_07_29_18_16_15_617.jpg,-0.5000001,1.0,0.0,15.91995
center_2026_07_29_18_16_15_687.jpg,left_2026_07_29_18_16_15_687.jpg,right_2026_07_29_18_16_15_687.jpg,-0.7,1.0,0.0,16.64312
center_2026_07_29_18_16_15_754.jpg,left_2026_07_29_18_16_15_754.jpg,right_2026_07_29_18_16_15_754.jpg,-0.8500001,1.0,0.0,17.18056
center_2026_07_29_18_16_15_822.jpg,left_2026_07_29_18_16_15_822.jpg,right_2026_07_29_18_16_15_822.jpg,0.0,1.0,0.0,17.67263
center_2026_07_29_18_16_15_889.jpg,left_2026_07_29_18_16_15_889.jpg,right_2026_07_29_18_16_15_889.jpg,0.0,1.0,0.0,18.43048
center_2026_07_29_18_16_15_959.jpg,left_2026_07_29_18_16_15_959.jpg,right_2026_07_29_18_16_15_959.jpg,0.0,1.0,0.0,19.12601
center_2026_07_29_18_16_16_028.jpg,left_2026_07_29_18_16_16_028.jpg,right_2026_07_29_18_16_16_028.jpg,-0.1,1.0,0.0,19.9317
center_2026_07_29_18_16_16_099.jpg,left_2026_07_29_18_16_16_099.jpg,right_2026_07_29_18_16_16_099.jpg,-0.25,1.0,0.0,20.45118
center_2026_07_29_18_16_16_168.jpg,left_2026_07_29_18_16_16_168.jpg,right_2026_07_29_18_16_16_168.jpg,-0.45,1.0,0.0,21.18049
center_2026_07_29_18_16_16_236.jpg,left_2026_07_29_18_16_16_236.jpg,right_2026_07_29_18_16_16_236.jpg,-0.6000001,1.0,0.0,21.71475
center_2026_07_29_18_16_16_304.jpg,left_2026_07_29_18_16_16_304.jpg,right_2026_07_29_18_16_16_304.jpg,-0.8000001,1.0,0.0,22.29674
center_2026_07_29_18_16_16_372.jpg,left_2026_07_29_18_16_16_372.jpg,right_2026_07_29_18_16_16_372.jpg,0.0,1.0,0.0,22.80255
center_2026_07_29_18_16_16_440.jpg,left_2026_07_29_18_16_16_440.jpg,right_2026_07_29_18_16_16_440.jpg,0.0,1.0,0.0,23.35716
center_2026_07_29_18_16_16_509.jpg,left_2026_07_29_18_16_16_509.jpg,right_2026_07_29_18_16_16_509.jpg,0.0,1.0,0.0,24.12638
center_2026_07_29_18_16_16_577.jpg,left_2026_07_29_18_16_16_577.jpg,right_2026_07_29_18_16_16_577.jpg,0.0,1.0,0.0,24.70536
center_2026_07_29_18_16_16_645.jpg,left_2026_07_29_18_16_16_645.jpg,right_2026_07_29_18_16_16_645.jpg,0.0,1.0,0.0,25.47374
center_2026_07_29_18_16_16_714.jpg,left_2026_07_29_18_16_16_714.jpg,right_2026_07_29_18_16_16_714.jpg,-0.1,1.0,0.0,26.04359
center_2026_07_29_18_16_16_784.jpg,left_2026_07_29_18_16_16_784.jpg,right_2026_07_29_18_16_16_784.jpg,-0.3,1.0,0.0,26.75751
center_2026_07_29_18_16_16_851.jpg,left_2026_07_29_18_16_16_851.jpg,right_2026_07_29_18_16_16_851.jpg,0.0,1.0,0.0,27.26369
center_2026_07_29_18_16_16_919.jpg,left_2026_07_29_18_16_16_919.jpg,right_2026_07_29_18_16_16_919.jpg,0.0,1.0,0.0,27.81897
center_2026_07_29_18_16_16_988.jpg,left_2026_07_29_18_16_16_988.jpg,right_2026_07_29_18_16_16_988.jpg,0.0,1.0,0.0,28.55979
center_2026_07_29_18_16_17_056.jpg,left_2026_07_29_18_16_17_056.jpg,right_2026_07_29_18_16_17_056.jpg,0.0,1.0,0.0,29.11326
